endpoint,endpoint_string,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio,phecode_category
phecode_532-3,Intussusception,9,19,9,18,14,20,26,47,70,167,1.7917222432362485e-4,3.782675346911147e-4,1.791864933203257e-4,3.5839439311882764e-4,2.7877339705296696e-4,3.9824771007566706e-4,5.177735736333765e-4,9.360125863820127e-4,0.0013940890623755278,0.00332603067118104,18.56331629378831,GI
phecode_324-2,Degenerative diseases of the basal ganglia (excluding parkinsons),5,9,25,31,42,48,38,48,68,93,9.949456759660922e-5,1.791044776119403e-4,4.9752233875301e-4,6.16952255856071e-4,8.358874338255781e-4,9.55356965149374e-4,7.563543719273103e-4,9.554330301160453e-4,0.0013535840117841432,0.0018513357486961023,18.607405342994785,Neuro
phecode_116-3,Secondary malignant neoplasm of digestive systems,93,159,181,206,221,283,331,408,706,1736,0.0018513357486961023,0.003165375963050706,0.0036033525113973444,0.004101379735998566,0.004400374330486032,0.005634980685755246,0.006591130846890619,0.008124738634327021,0.014059543960967839,0.034572031704305575,18.674101512194476,Neoplasms
phecode_486-5,Abnormal sputum,342,639,972,1149,1503,1695,2029,2633,3462,6385,0.006976886513392766,0.013036559490778522,0.019831068674256335,0.023443716716655443,0.030667210773311568,0.03458619000979432,0.04140224865835493,0.0537281149247031,0.07065017754377373,0.13031144128331767,18.677592223002776,Resp
phecode_204-2,Impaired glucose tolerance (oral),188,453,618,793,1039,1280,1475,1838,2391,3512,0.0037704063214471944,0.009085439229843562,0.012395202374744273,0.015906127770534552,0.020841691406563428,0.025676516017732843,0.029589953458513882,0.03687283086243907,0.04796870297923563,0.07046266201195779,18.6883470917034,Endo
phecode_247-52,Hypercalcemia,29,40,61,88,132,131,150,221,287,542,5.774706784284833e-4,7.965430033653942e-4,0.0012147280801322261,0.0017524295045403856,0.0026288013064345887,0.0026089381024456304,0.0029874526986656044,0.004401776644690979,0.005716789833276896,0.010797027829239626,18.697101398502923,Metab
phecode_714-3,Scoliosis,75,109,156,181,186,264,347,441,617,1406,0.0014991005396761943,0.0021787363329269023,0.0031182537778843846,0.0036180462550222878,0.003718140929535232,0.005277677821758427,0.0069375024991003235,0.008817178502879079,0.012336792433967169,0.028113814960708645,18.75378883312338,Musc/Skel
phecode_438-12,Thoracic aneurysm,27,36,67,69,113,113,120,175,246,507,5.373562074593003e-4,7.165319851916723e-4,0.0013336518173494168,0.0013734623193598472,0.0022493829126522813,0.0022493829126522813,0.0023888678756992417,0.003483904361848261,0.004897666640121048,0.010094373432086967,18.785255091431175,Cardio
phecode_288-3,Generalized anxiety disorder,135,304,350,465,548,680,869,1104,1481,2539,0.0027645239899248457,0.0062256809338521405,0.0071677247593692405,0.009523224379454411,0.011223528447958054,0.013928147146778092,0.01780154047853163,0.02261553588987217,0.03034027820457665,0.05201696338939993,18.81588424588568,Mental
phecode_416-4,Heart block,308,611,852,1059,1170,1391,1663,2189,3146,5798,0.006167400881057269,0.012235171612799871,0.01706183915411727,0.02120756984079303,0.023430928826050388,0.027857328820619632,0.033307296360832385,0.04384401225789653,0.06301452178267401,0.11615048679834929,18.832971788018064,Cardio
phecode_730,Other disorders and symptoms of the musculoskeletal system,59,114,155,195,263,293,387,514,654,1115,0.0011782091221343557,0.0022766760529626747,0.0030954805983264434,0.0038943920754114076,0.005252541391224461,0.0058518074695426405,0.007729642279345677,0.010266448288259497,0.013063800886900243,0.02227460694807919,18.905478263254466,Musc/Skel
phecode_665-1,Psoriasis vulgaris*,19,24,18,23,26,33,31,49,63,360,3.7826000398168423e-4,4.778116227677238e-4,3.5836585171617423e-4,4.579483912073909e-4,5.176807900605288e-4,6.570956372832082e-4,6.172962424580338e-4,9.757651791226079e-4,0.001254630182817541,0.00717002927761955,18.955293190254213,Derm
phecode_520-15,Incisional hernia,50,96,106,147,161,181,277,370,471,948,9.971282705807274e-4,0.001914600825671606,0.0021140805743917034,0.002931907934101879,0.0032112653582256263,0.0036101803095580022,0.005525082277849805,0.0073809571306030445,0.009396133820096953,0.01891271820448878,18.967186832917708,GI
phecode_468-26,Pneumonia due to Staphylococcus,3,6,4,4,5,10,12,13,25,57,5.97003044715528e-5,1.1940773762139787e-4,7.960991143397353e-5,7.96130804291145e-5,9.951833127662116e-5,1.9904854794084277e-4,2.3886776678543704e-4,2.5877856517238636e-4,4.976609933313427e-4,0.0011347122409571398,19.006808273445746,Resp
phecode_121-23,Chronic myelomonocytic (monocytic) leukemia,2,4,6,8,7,10,10,16,22,38,3.9797035120883495e-5,7.959723797584224e-5,1.194006089431056e-4,1.592071484009632e-4,1.3930902722496418e-4,1.990247785849338e-4,1.9903666255324231e-4,3.1847767670534845e-4,4.379068054698541e-4,7.564296520423601e-4,19.007186081694403,Neoplasms
phecode_287-2,Schizoaffective disorder,7,0,3,3,2,4,7,7,10,133,1.3936172330725278e-4,0,5.9730020308206904e-5,5.973477758751145e-5,3.982556402955057e-5,7.965430033653942e-5,1.3939780149753068e-4,1.3939780149753068e-4,1.9915161412383247e-4,0.0026489274831205563,19.00756836423749,Mental
phecode_324-34,Torticollis,63,201,295,331,378,460,490,625,790,1197,0.0012742202985316128,0.004065451750571388,0.005967069865285813,0.006695254662405437,0.007646404369373925,0.009305712898527269,0.009913208845010015,0.012644910676350983,0.015983813859382905,0.024219983003520698,19.00768888349318,Neuro
phecode_375-112,Pigmentary glaucoma,3,6,6,9,7,8,10,16,16,57,5.9701492537313435e-5,1.1941011403665891e-4,1.1941724385001195e-4,1.7913299629791809e-4,1.393312101910828e-4,1.592420080417214e-4,1.990604347479895e-4,3.1850303573205933e-4,3.185157167598989e-4,0.0011348026040733442,19.007943618228513,Eye
phecode_705-5,"Rheumatism, unspecified",26,33,56,68,91,95,103,139,224,495,5.186411601603798e-4,6.583015819186499e-4,0.0011171624074849881,0.0013566896771876622,0.0018156786847303417,0.0018956022028892969,0.002055272872393495,0.0027736206724533574,0.0044698980304511806,0.009878464946416811,19.046820239570046,Musc/Skel
phecode_099,Lab findings related to infections,108,242,287,448,516,631,773,971,1361,2060,0.0021736067784329906,0.004870587288169706,0.0057763912649693066,0.009017350348214645,0.010386264366659285,0.012701032587910872,0.015560520965436721,0.019547842892517063,0.027399742309550654,0.04147539663364742,19.08137067162999,ID
phecode_719-7,Muscle weakness (generalized),36,63,88,105,132,172,211,232,372,687,7.180039490217197e-4,0.0012565069107880094,0.0017552257858624541,0.002094345267777002,0.002633048751296577,0.0034312160868177465,0.0042094763092269324,0.004628428927680798,0.007421890586967799,0.01370764994612714,19.091329462468575,Musc/Skel
phecode_324-11,Parkinson's disease,55,145,214,263,335,437,428,580,689,1050,0.0010960323628464957,0.00288965503497479,0.004264902246048987,0.005241967631348162,0.006677164098782165,0.00871055831290239,0.008531504774054658,0.011562306879572593,0.0137354969897532,0.020932597037539125,19.098520944377288,Neuro
phecode_324-1,Parkinsonism,59,146,227,263,336,467,442,588,704,1131,0.0011758375351256553,0.0029096996631922992,0.0045241654210264074,0.005242072113372267,0.006697496412055494,0.009309279378052426,0.00881127524270877,0.011722020653084008,0.014035087719298246,0.022548296417392692,19.176370666703612,Neuro
phecode_463-4,Nasal congestion*,167,467,650,812,982,1087,1386,1595,1985,3203,0.0033600257534908053,0.00939656733535886,0.013079523502897617,0.016340000804926147,0.019761334594409676,0.0218747484504548,0.0278934975547908,0.032100305908871356,0.03995089159924325,0.06447132706668546,19.18774789142755,Resp
phecode_482-11,Abscess of lung,4,7,6,9,9,5,11,16,38,77,7.960832703100745e-5,1.3932011782501392e-4,1.1941724385001195e-4,1.7913299629791809e-4,1.7914012738853502e-4,9.952823616059877e-5,2.1896647822278843e-4,3.1850303573205933e-4,7.564898869246695e-4,0.0015330094767858566,19.256898542645537,Resp
phecode_625-2,Postcoital bleeding,36,43,44,83,98,145,178,286,410,694,0.0013383397152310495,0.0015986913038628842,0.0016359918200408998,0.003086304986427695,0.0036440709478302905,0.005392138633743632,0.006621038535932153,0.010638693598184727,0.01525240876455489,0.02581845238095238,19.291404183201056,Genitourinary
phecode_438-41,Aortic dissection,7,9,17,20,23,25,36,51,90,135,1.393062548508428e-4,1.7911873581976675e-4,3.383421235943875e-4,3.980654021455725e-4,4.5780254777070064e-4,4.976213698521069e-4,7.165890361877463e-4,0.0010152284263959391,0.0017916509067744312,0.0026876368703961776,19.29300930007679,Cardio
phecode_114-6,Pheochromocytoma (including adrenal gland neoplasms),13,23,30,32,48,56,65,86,123,252,2.587682630677973e-4,4.5783899992037585e-4,5.972050802245491e-4,6.370314335197978e-4,9.555851963926659e-4,0.0011148715906828589,0.0012940989089750736,0.001712226491727557,0.0024490283529786556,0.005018021067723371,19.39194941540667,Neoplasms
phecode_371-3,Nuclear cataract,262,659,770,946,1230,1662,2169,2818,3576,5108,0.005227558410981863,0.013148706079530717,0.015363741569895048,0.01887620719929763,0.024544529363638178,0.033167694426150994,0.0432865011574998,0.05623964715508811,0.07137154718186173,0.10195812291662508,19.50396626892493,Eye
phecode_102-3,Malignant neoplasm of the trachea,6,7,9,11,16,16,33,44,54,117,1.194006089431056e-4,1.393117997094354e-4,1.7912586577501792e-4,2.189316137250219e-4,3.184586600851877e-4,3.1847767670534845e-4,6.568994346683653e-4,8.758833482631631e-4,0.001075011944577162,0.002329238916207123,19.50776412972069,Neoplasms
phecode_371-31,Age-related nuclear cataract,262,659,771,945,1230,1662,2169,2819,3574,5109,0.005227558410981863,0.013148706079530717,0.015383694481024782,0.018856253491898796,0.024544529363638178,0.033167694426150994,0.0432865011574998,0.05625960444648452,0.07133163020916494,0.10197808339487814,19.507784586518692,Eye
phecode_066,Orthorubulavirus [Mumps],2,10,10,8,12,15,13,19,24,39,4.004404845329863e-5,2.0023226943254174e-4,2.0024028834601522e-4,1.6020185433646394e-4,2.4030759371996156e-4,3.003965234109024e-4,2.603488674824265e-4,3.80517503805175e-4,4.806729421189666e-4,7.811717576364547e-4,19.507811717576363,ID
phecode_308-1,Irritability,21,31,41,65,71,65,99,153,179,411,4.187688196701697e-4,6.182071991225446e-4,8.176288762588494e-4,0.0012963184555861353,0.0014159786207171632,0.0012963443090484833,0.001974629009095261,0.003051760247332203,0.003570431244265369,0.00819868342309994,19.57806560086632,Mental
phecode_901-3,Missed abortion,7,22,21,24,44,35,35,38,55,137,2.600007428592653e-4,8.1720589874076e-4,7.800891530460625e-4,8.915967010922059e-4,0.00163471541090801,0.0013003901170351106,0.0013005350772889418,0.0014122194143005797,0.0020442296970823266,0.005092179601546239,19.58525020177563,Preg
phecode_230-1,Protein-calorie malnutrition,15,16,16,34,29,31,62,76,146,294,2.985490516091794e-4,3.184713375796178e-4,3.1849035571391605e-4,6.76832424254489e-4,5.77332722820569e-4,6.171733460749766e-4,0.001234371267022378,0.0015131002628016245,0.0029068609883327362,0.005853775087607518,19.607414781777635,Metab
phecode_404-11,Acute myocardial infarction,185,370,572,729,939,1153,1401,1746,2154,3630,0.0037412283362656474,0.007482607992234267,0.01156794143224058,0.014743356388787768,0.01899079785620386,0.02332072571347667,0.028338525021238722,0.035317677043509924,0.04357236775563872,0.07343866960691092,19.6295609372548,Cardio
phecode_391-9,Otorrhea,49,91,104,132,153,179,233,303,359,962,9.80333313326531e-4,0.0018207282913165266,0.0020808739670661676,0.0026412149588810854,0.003061469505362574,0.0035819342444920257,0.00466270436853375,0.006063759530909164,0.007185029520664465,0.019253862781202467,19.640118844751896,Hearing
phecode_719-1,Cramp and spasm,203,398,590,740,961,1056,1370,1732,2418,3988,0.0041096445056279865,0.008057658824958496,0.011945738003644462,0.01498339677654491,0.01945895597942737,0.021382578058559105,0.027742902272082946,0.035075639441868,0.04897016829698037,0.08077125612670637,19.65407373219107,Musc/Skel
phecode_537-2,Hemoperitoneum,3,5,5,9,5,13,19,16,18,59,5.9699116453076497e-5,9.9504467750602e-5,9.95104087887593e-5,1.7912230072644045e-4,9.951436987500996e-5,2.5875281144881673e-4,3.7817718596365517e-4,3.1849035571391605e-4,3.583159151985667e-4,0.0011745500875935658,19.674497000583955,GI
phecode_522-14,Microscopic colitis*,16,34,50,71,82,104,151,158,193,315,3.1849669559678317e-4,6.76832424254489e-4,9.953616148746839e-4,0.0014134979096157676,0.0016324905434999004,0.0020705994783682086,0.0030065307422746097,0.0031462822095662908,0.003843319991238027,0.006273025988250523,19.69573334660958,GI
phecode_467-1,Acute laryngitis and tracheitis,105,213,360,369,543,613,786,952,1305,2070,0.002167719559023907,0.004397464748023205,0.007432948609419197,0.007618929633300298,0.011212058641338014,0.012657705094055215,0.01623061515270407,0.019660078888131673,0.02695167286245353,0.04275357828861764,19.722836429943438,Resp
phecode_718-3,Mid back pain,93,218,267,368,466,555,623,796,1124,1834,0.0018689710610932475,0.004381293084390136,0.005366294844739222,0.00739668757034893,0.009367210742140388,0.011156675913641298,0.012524123512383403,0.01600225157308566,0.022596598447991636,0.03687247431592915,19.728756150114354,Musc/Skel
phecode_290-1,Posttraumatic stress disorder,22,21,37,45,46,52,71,86,147,434,4.385964912280702e-4,4.186769807408589e-4,7.376836732659449e-4,8.972007337108223e-4,9.17138527793285e-4,0.0010368066355624676,0.001415752741774676,0.0017149580234111712,0.0029314986539036793,0.008655245996450152,19.733960871906348,Mental
phecode_414-2,Dilated cardiomyopathy*,24,48,59,75,85,111,102,139,159,474,4.779543553590632e-4,9.559467856289333e-4,0.0011750881316098707,0.001493815603401916,0.001693058460312718,0.0022109792048442354,0.0020317915620891597,0.0027688691460329476,0.0031673937727843184,0.009442983504661726,19.757082237628495,Cardio
phecode_835,Cytology and pathology findings,315,554,642,750,857,1035,1386,2107,3405,6232,0.0076592019840980375,0.013471452193366405,0.015612081124458927,0.018239299610894943,0.020842960332709097,0.025172682167526023,0.03371114462226979,0.05125148986889154,0.08282656288007784,0.15160803775604534,19.794234186644054,Signs/Symptoms
phecode_507-11,Recurrent oral aphthae [Recurrent aphthous stomatitis],26,49,74,96,112,141,166,209,260,517,5.2048925990431e-4,9.80961342115273e-4,0.0014815111413641914,0.001922075841909262,0.002242556514426446,0.0028232184690547223,0.0033239222282293104,0.004185022026431718,0.005206456005446754,0.010353666840229103,19.89218152576786,GI
phecode_007,Hemophilus infection,22,27,34,42,43,38,63,84,134,440,4.3802887008461924e-4,5.375915896782415e-4,6.769941459917964e-4,8.36336844620562e-4,8.562837286177988e-4,7.567309224151664e-4,0.0012546051976501046,0.0016729068748506334,0.0026688442311139436,0.008764067323971716,20.007967333930882,ID
phecode_807-1,Chronic fatigue syndrome,328,763,1072,1389,1742,2232,2567,3199,4164,6566,0.006833618067419476,0.015896826885013645,0.022335659964579643,0.028941720667597357,0.03629847263028484,0.04651356645688326,0.053496998999666555,0.06667083489641949,0.08678254345379517,0.13685153921507326,20.026220058674042,Signs/Symptoms
phecode_286-21,"Major depressive disorder, recurrent",50,45,40,67,79,64,122,191,342,1007,0.0010055506395302068,9.050137763208173e-4,8.044728691524878e-4,0.0013475191568954768,0.0015889617442374996,0.0012873119317724675,0.0024541358223366594,0.0038422852544759607,0.006880595513529826,0.020260346457960283,20.14850934551234,Mental
phecode_530-4,Stenosis of anus and rectum,7,16,20,25,24,32,31,38,58,141,1.3936172330725278e-4,3.1854108184514924e-4,3.981842796846381e-4,4.97740259223127e-4,4.7784967645594825e-4,6.371963361210673e-4,6.173085347883229e-4,7.567007845792345e-4,0.0011550563587844028,0.0028081496086514906,20.150078098993674,GI
phecode_841-12,Allergy to antibiotic agent (excluding penicillin),173,316,368,450,551,677,834,1095,1732,3488,0.0034588239998400543,0.0063181045686294115,0.00735823402383428,0.008997840518275613,0.011017576133250684,0.013537563238617049,0.01667733162693969,0.021897810218978103,0.03464,0.06976697669766976,20.1707218120656,Signs/Symptoms
phecode_350-3,Abnormal reflex,6,15,13,22,26,36,42,40,60,121,1.1957431543704412e-4,2.9894174621838694e-4,2.5908801020408165e-4,4.3846537120079723e-4,5.181863477827603e-4,7.175316909830184e-4,8.371703641691084e-4,7.973527887413786e-4,0.0011961007116799234,0.002412232610992604,20.17350132573115,Neuro
phecode_290,"Reaction to severe stress, and adjustment disorders",257,568,807,1017,1281,1533,1975,2400,3254,5188,0.005370614172570163,0.011870180351507805,0.016865908710917907,0.02125658389766742,0.026776196149746034,0.03204498421789753,0.04128603382319125,0.05017246785826278,0.06802550433782795,0.10845615135361138,20.194366578694027,Mental
phecode_299,"Mental disorder, not otherwise specified",51,93,103,123,159,200,211,303,428,1030,0.0010233976802985912,0.0018663081214505028,0.0020670278948424644,0.00246854115238726,0.0031911050455585436,0.00401429087551684,0.004235076873670266,0.006082383170065843,0.00859196209900831,0.020677748333734845,20.20499824437926,Mental
phecode_116-2,Secondary malignancy of respiratory organs,151,170,216,240,283,351,425,602,1048,3050,0.0030059920769215454,0.0033842294905739255,0.0042999621762586345,0.004778211356215657,0.005634419734405797,0.006988690665817139,0.008462426824897454,0.011987494772894722,0.020869011111553627,0.060740032660214285,20.20631828225526,Neoplasms
phecode_546-31,Hepatosplenomegaly*,4,4,7,6,13,12,12,20,28,81,7.96035742004816e-5,7.960674269110593e-5,1.3931457230426304e-4,1.194148671509603e-4,2.58747661319215e-4,2.3885350318471338e-4,2.3886776678543704e-4,3.981287946650742e-4,5.573914082095792e-4,0.001612614226841068,20.258063071134206,GI
phecode_592-1,Cystitis,217,303,434,579,793,1089,1446,1942,2549,4395,0.004518103645714048,0.006308951214941595,0.009037148092620356,0.012056722820315266,0.0165136086295579,0.02267852308461234,0.030114961679440187,0.04044822127801383,0.053093105602999374,0.09154914908242548,20.26273770175029,Genitourinary
phecode_710-31,Genu valgum (acquired),16,26,43,44,33,61,88,96,170,325,3.1887755102040814e-4,5.181966755690198e-4,8.570175788256866e-4,8.770181383296791e-4,6.577636037472593e-4,0.0012159630028306023,0.001754281043797221,0.0019137611386878775,0.0033891547049441787,0.006479783076800383,20.320599728846002,Musc/Skel
phecode_709-24,Hammer toe,60,108,131,193,206,269,371,458,653,1220,0.0011983223487118035,0.0021571094733057704,0.002616755223522832,0.0038554505683293713,0.004115390762346172,0.005374410612962519,0.00741243931190186,0.009150849150849152,0.013047213730544066,0.0243761114108174,20.34186497232712,Musc/Skel
phecode_004-3,Group B Streptococcus,9,13,14,15,25,21,29,36,48,184,1.7916152406736473e-4,2.587991718426501e-4,2.7872344661450556e-4,2.986441555338762e-4,4.977501692350575e-4,4.181267919719656e-4,5.774131889136668e-4,7.168173310501374e-4,9.558325699948226e-4,0.003664170782220806,20.451772786008885,ID
phecode_594-6,Urinary urgency,150,368,495,728,800,1019,1252,1414,1847,3067,0.00300486788597528,0.007372090227973877,0.009916461325800829,0.014585378558692125,0.01602853078479694,0.020417159229798233,0.025087163868071975,0.02833383428514177,0.03701180289762138,0.06146415759834867,20.45486188767978,Genitourinary
phecode_403,Angina pectoris,333,638,1049,1210,1480,1784,2274,2703,3665,6809,0.006873065015479876,0.01316875825627477,0.021653421405717823,0.024979355904211395,0.030554523308146498,0.03683210834916178,0.04695048932568031,0.055807903538836356,0.07567623373941772,0.14060047906169984,20.456736367986057,Cardio
phecode_398-1,Abnormal auditory function study,24,76,98,126,161,192,217,257,326,491,4.785738499272169e-4,0.0015156047462359158,0.001954332435935786,0.0025127632418634333,0.003211073216458246,0.003829583532790809,0.004328486226637145,0.005126363872100213,0.006503091960901656,0.009794924992020428,20.46690389270135,Hearing
phecode_356-4,Slurred speech*,10,15,16,33,30,42,45,64,90,205,1.9904062419139745e-4,2.985668789808917e-4,3.1847767670534845e-4,6.568863586599519e-4,5.971813042439685e-4,8.360704687966557e-4,8.958611216181243e-4,0.0012741896949908418,0.001791936286709806,0.004081957746759323,20.50816391549352,Neuro
phecode_827,Toxicology findings,62,141,233,271,311,404,440,562,731,1272,0.001236365086645263,0.0028117895744426274,0.004646710408232455,0.005404650791751426,0.006202632628639808,0.008057599872354854,0.008775953886351396,0.011210404532035426,0.014581795695278371,0.025375039897861475,20.523905254162248,Signs/Symptoms
phecode_116-4,Secondary malignant neoplasm of liver,160,202,255,292,332,431,514,675,1112,3293,0.0031857913704876253,0.004022141690892438,0.0050778605280974946,0.00581487971961128,0.0066114385853114545,0.00858326363165651,0.010236392965964989,0.013443001672906876,0.022147864882090505,0.06559238307704565,20.5890390954904,Neoplasms
phecode_116-5,Secondary malignancy of brain/spine,56,55,72,84,86,107,129,180,362,1153,0.0011143835071240945,0.001094549145256622,0.0014329213684399068,0.0016718414139001673,0.0017117493680460182,0.002129819462967018,0.0025677773796727575,0.0035829451809387316,0.00720598773787722,0.022953038839010214,20.597073352463237,Neoplasms
phecode_404,Ischemic heart disease,518,1081,1624,2154,2537,3261,3864,4675,6132,10694,0.010754250835634355,0.022444615161015716,0.033722330661572326,0.04472869987748406,0.052684041117225626,0.06772163728116629,0.08025088786890694,0.09709645260446956,0.12735731494558444,0.22211606363976238,20.65379235007034,Cardio
phecode_418-1,Abnormal electrocardiogram [ECG] [EKG],194,403,631,839,986,1255,1475,1837,2334,4010,0.003898635477582846,0.008099037360075565,0.012681887611544337,0.01686262687167119,0.019817900428114887,0.02522511657822801,0.029648837162556032,0.036926849860293084,0.04692023158571888,0.0806175991636678,20.678414185480793,Cardio
phecode_007-1,Hemophilus influenzae,21,22,34,41,44,40,60,77,132,436,4.1808516992175836e-4,4.379939875370802e-4,6.769537083125934e-4,8.16359038687454e-4,8.761624086501125e-4,7.965112805910113e-4,0.0011948145050480912,0.0015334063526834612,0.0026288536604795664,0.008683875079668578,20.770588636984428,ID
phecode_498,Asphyxia and hypoxemia,18,31,36,59,49,90,101,136,182,375,3.58337314859054e-4,6.171364867017041e-4,7.167174341515857e-4,0.0011746903993947358,9.75609756097561e-4,0.001792079010772386,0.0020112710834976205,0.0027083540774668923,0.0036244150154336355,0.007468185529643717,20.841216418059066,Resp
phecode_509-3,Hypertrophy of tongue papillae,14,27,31,48,66,80,99,96,159,292,2.7880115503335656e-4,5.377093581343476e-4,6.173822990520195e-4,9.560039036826067e-4,0.0013145315487571702,0.0015934033102953772,0.001972032986733596,0.0019122744113780328,0.0031672675843110697,0.005817196589369671,20.86503762394272,GI
phecode_394-21,Paroxysmal vertigo,148,337,464,679,816,1031,1317,1515,2040,3094,0.0029710523146103504,0.0067658455299243105,0.009315959604071717,0.013633443096940005,0.016384555147280284,0.020701979840167063,0.026446845254829512,0.03042351948912585,0.04096796867155337,0.062137248207579376,20.914222177110535,Hearing
phecode_256-7,Volume depletion,185,269,369,463,540,695,933,1412,1843,3875,0.0036873891291782103,0.005361769982060993,0.007355139628057167,0.009229358529681458,0.010764691810860379,0.013855938116788612,0.018601220144343872,0.02815160396355444,0.03674608712989732,0.07726973618616523,20.955134779438357,Metab
phecode_663-6,Acantholytic Disorders*,2,3,4,4,3,6,13,12,14,42,3.9797035120883495e-5,5.97003044715528e-5,7.960199004975125e-5,7.960674269110593e-5,5.9705057018329455e-5,1.1941724385001195e-4,2.5875281144881673e-4,2.388630120625821e-4,2.7867351407301246e-4,8.360704687966557e-4,21.008360704687966,Derm
phecode_596-2,Overactive bladder,136,231,414,519,647,779,938,1146,1551,2857,0.002726707700944323,0.0046315789473684215,0.008300918314151662,0.010406849672154158,0.012973731702426309,0.01562092682829012,0.01881041190390246,0.022984356197352587,0.031107723781062597,0.05730503851091143,21.016201513299478,Genitourinary
phecode_978-2,Corneal transplant or graft,8,2,8,10,4,16,6,26,17,169,1.5921348538221186e-4,3.980654021455725e-5,1.5923249935311797e-4,1.9904458598726116e-4,7.962258892847901e-5,3.1849669559678317e-4,1.1944339378496208e-4,5.176086480460273e-4,3.3845663773194234e-4,0.003364791144028989,21.13383257675308,Stat
phecode_124-6,Myelodysplastic syndrome,13,21,27,34,45,41,61,68,120,275,2.58732212160414e-4,4.1797699136180886e-4,5.374096853167731e-4,6.767515923566879e-4,8.957184657337925e-4,8.160990465574554e-4,0.0012142444811593048,0.0013536917962295703,0.002389010551463269,0.005475142851454397,21.161427120871245,Neoplasms
phecode_800-11,Pleurodynia*,120,349,456,601,747,869,1021,1256,1615,2539,0.0024217472906702185,0.007043674820376201,0.009203754162882228,0.012130876208546111,0.015078115538331114,0.017541026624412103,0.02061085653148152,0.02535529715762274,0.032604526275412354,0.051260826553067775,21.166876804425513,Signs/Symptoms
phecode_477,Inhalation lung injury,25,31,30,50,53,90,113,126,232,529,4.9800796812749e-4,6.175667868597725e-4,5.976809977288122e-4,9.961548423086885e-4,0.0010559662090813093,0.0017932216222678276,0.0022516239588729926,0.0025107103716249875,0.004622895287436485,0.010541628472360608,21.1675899725001,Resp
phecode_325-21,Ataxic gait*,5,14,8,20,12,38,27,47,58,106,9.95123892924669e-5,2.7865687386795647e-4,1.5923249935311797e-4,3.980891719745223e-4,2.388630120625821e-4,7.564145948205506e-4,5.374952720323293e-4,9.356771714678187e-4,0.0011546884332072466,0.0021104186991060584,21.20759750731678,Neuro
phecode_446-2,Orthostatic hypotension,166,261,377,497,568,676,964,1314,1781,3520,0.0033168158567774934,0.005215410438813844,0.007533521171792259,0.009931855878179893,0.01135091926458833,0.013510272603725318,0.019266513440591587,0.026262141743614343,0.035598640815510695,0.07036059806508356,21.213296457598204,Cardio
phecode_522-13,Inflammatory polyps of colon [Pseudopolyposis of colon],10,17,11,10,20,30,21,25,48,213,1.990287397500199e-4,3.3836232634051194e-4,2.1894468661053722e-4,1.9904458598726116e-4,3.98120869495979e-4,5.972050802245491e-4,4.180602006688963e-4,4.977006231211801e-4,9.556042205853076e-4,0.004240915878546541,21.30805774016924,GI
phecode_381-11,Ophthalmoplegia,3,13,12,15,27,23,34,36,55,64,5.9699116453076497e-5,2.5871676484636206e-4,2.3882498109302234e-4,2.985549938298635e-4,5.374096853167731e-4,4.5780254777070064e-4,6.768054781431642e-4,7.166318303971335e-4,0.001094854185328954,0.0012740628670395956,21.341402398157918,Eye
phecode_146-2,Benign neoplasm of the prostate,85,158,279,309,379,412,644,828,1054,1813,0.0037410325249768936,0.0069539192817217555,0.012282091917591125,0.013603944703706966,0.01668721380767876,0.018144983704747642,0.028367544709717207,0.03647255748392212,0.04643376360192079,0.07987135997180493,21.350084351992706,Neoplasms
phecode_074,Aspergillosis,11,6,14,11,18,18,23,34,41,235,2.1897083706579079e-4,1.1943863839952224e-4,2.786901562655519e-4,2.1897955527243047e-4,3.5835158271949036e-4,3.5836585171617423e-4,4.5793015569625293e-4,6.770076262917903e-4,8.163915493518647e-4,0.004679783335988529,21.37171962576216,ID
phecode_353-1,Hallucinations,40,65,62,93,141,171,187,236,314,855,7.966064564953299e-4,0.0012945628360884285,0.0012348875654789172,0.0018524051389303853,0.0028084852106363906,0.0034062387952671206,0.003725173808243192,0.0047014761838356876,0.006255603147723877,0.017034587185208797,21.383943158272235,Neuro
phecode_619-32,Erosion and ectropion of cervix,15,14,17,24,40,41,69,87,167,322,5.598895151356799e-4,5.225635474599679e-4,6.345888237709508e-4,8.958901041472246e-4,0.0014932616567738081,0.0015306503397297096,0.002576453455808222,0.0032488143694686133,0.006236928592769644,0.012027940682081358,21.482703920909444,Genitourinary
phecode_413-2,Aortic valve disorders,176,332,488,631,721,879,1211,1557,2164,3782,0.0035204224506940832,0.006640929730162223,0.009761952390478095,0.012623282053333866,0.014424327298189456,0.0175859792329392,0.024229207098697504,0.0311537076313578,0.04330078437650072,0.07567935326369712,21.497236290143604,Cardio
phecode_544,Biliary cirrhosis,6,14,14,19,35,33,46,40,63,129,1.1945052757316345e-4,2.787400947716322e-4,2.787567449176672e-4,3.7833532457188374e-4,6.969334926324173e-4,6.571348918714405e-4,9.16060937966743e-4,7.96574728666733e-4,0.0012546051976501046,0.0025691581525960445,21.50813566748322,GI
