endpoint,phecode_string,freq,phecode_category,delta,.lower,.upper,.width,.point,.interval,pos,highlight,endpoint_id
phecode_386-9,Visual distortions and subjective visual disturbances,0.0026377280847262982,Eye,0.11820116003452408,0.10430594002222332,0.13094562585799138,0.9999734466277217,median,qi,pos,NO,88
phecode_202-2,Type 2 diabetes,0.07827420628784681,Endo,0.11847812902379784,0.11541468018436807,0.12304109335023773,0.9999734466277217,median,qi,pos,NO,26
phecode_282-1,Current tobacco use and nicotine dependence,0.049244543928371576,Mental,0.11857023007683665,0.11409793584008877,0.1225734114205278,0.9999734466277217,median,qi,pos,NO,8
phecode_322,Other CNS infection,8.700482408898781e-4,Neuro,0.11861837073659276,0.08871895380146592,0.14295812853174825,0.9999734466277217,median,qi,pos,NO,85
phecode_821-1,Precipitous drop in hematocrit,2.469243973252512e-4,Signs/Symptoms,0.11867308325094644,0.06210841465097392,0.16322633505235148,0.9999734466277217,median,qi,pos,NO,28
phecode_599-7,Urethral discharge,6.055969911391598e-4,Genitourinary,0.11878956192059209,0.09937138759119205,0.14750063912628514,0.9999734466277217,median,qi,pos,NO,100
phecode_975-2,Antineoplastic and immunosuppressive drugs causing adverse effects in therapeutic use,0.0017135692393424353,Rx,0.11882017192304506,0.08586720530805476,0.15372535327455086,0.9999734466277217,median,qi,pos,NO,7
phecode_052,Herpesvirus,0.06855362187574131,ID,0.1188351346786724,0.11614786912001224,0.12147174644879129,0.9999734466277217,median,qi,pos,NO,41
phecode_095,Sequela of infection,0.004522046732495367,ID,0.11889836672124299,0.1027202641238606,0.13300116639729287,0.9999734466277217,median,qi,pos,NO,42
phecode_468-8,Bronchopneumonia,0.004292709770550376,Resp,0.11892991000497821,0.11114593982485528,0.129531516130674,0.9999734466277217,median,qi,pos,NO,46
phecode_719-8,Rhabdomyolysis,2.4879731378516255e-4,Musc/Skel,0.11898987413909451,0.05515210321896757,0.2055395206988849,0.9999734466277217,median,qi,pos,NO,68
phecode_360-51,Eczematous dermatitis of eyelid,0.00204771351949515,Eye,0.1190469977807102,0.10317445409733006,0.133396391537926,0.9999734466277217,median,qi,pos,NO,89
phecode_139-61,Hemangioma,0.008639031915533028,Neoplasms,0.1193302439619594,0.10262923134031948,0.13493186493426873,0.9999734466277217,median,qi,pos,NO,145
phecode_710-3,Acquired deformities of the knee,0.0036752682168069237,Musc/Skel,0.119454230271475,0.10840535104318778,0.1356478829489501,0.9999734466277217,median,qi,pos,NO,69
phecode_144-12,Benign neoplasms of the vagina,8.058991820123302e-4,Neoplasms,0.11958247249704751,0.059385800174117834,0.16549358106129264,0.9999734466277217,median,qi,pos,NO,146
phecode_472-2,Polyp of vocal cord and larynx,5.098616402806629e-4,Resp,0.11977930025274797,0.07427131607996454,0.15158247799313113,0.9999734466277217,median,qi,pos,NO,47
phecode_498,Asphyxia and hypoxemia,0.002144457165613022,Resp,0.11996627246569391,0.09817490010402616,0.13998452587063126,0.9999734466277217,median,qi,pos,NO,48
phecode_732,Nonspecific abnormal findings on radiological and other examination of musculoskeletal system,0.02386716413659537,Musc/Skel,0.11997734008108746,0.11553873603540925,0.12376499713494694,0.9999734466277217,median,qi,pos,NO,70
phecode_011,Klebsiella,0.0026456395719199896,ID,0.1200339454577033,0.10061552187845868,0.13970661735631779,0.9999734466277217,median,qi,pos,NO,43
phecode_101-62,Malignant neoplasm of the intrahepatic bile ducts,0.0011265138774169793,Neoplasms,0.12022764968520583,0.09795702747540588,0.14383051940469965,0.9999734466277217,median,qi,pos,NO,147
phecode_621,Endometrial hyperplasia,0.0032022680283650437,Genitourinary,0.12060779183482662,0.10174246868094508,0.1443850170456233,0.9999734466277217,median,qi,pos,NO,101
phecode_522-9,Gastritis,0.08432650566600107,GI,0.12072327126594584,0.11720656650219785,0.12397791651620477,0.9999734466277217,median,qi,pos,NO,95
phecode_841-3,Allergy to narcotic agent,0.009359119366606663,Signs/Symptoms,0.12077292538947981,0.11083057402044577,0.13165595778386474,0.9999734466277217,median,qi,pos,NO,29
phecode_516,Other diseases of stomach and duodenum,0.011958496394644386,GI,0.1208120829327694,0.11094453532349775,0.1279972798010272,0.9999734466277217,median,qi,pos,NO,96
phecode_320,Meningitis,9.411266344831996e-4,Neuro,0.12082323035134429,0.08297054165912286,0.1509624576757608,0.9999734466277217,median,qi,pos,NO,86
phecode_380-2,Disorders of optic disc,0.003804715214673279,Eye,0.12127834620740119,0.10354239373023175,0.13359655799058287,0.9999734466277217,median,qi,pos,NO,90
phecode_375-6,Ocular hypertension,0.011338929792242963,Eye,0.12137964091881226,0.11512609440616473,0.12813674496356003,0.9999734466277217,median,qi,pos,NO,91
phecode_136-2,Benign neoplasm of stomach,0.022538607336793533,Neoplasms,0.12147550718252054,0.11595491250632164,0.12699167355199859,0.9999734466277217,median,qi,pos,NO,148
phecode_365-2,Orbital edema or congestion,6.870949624985561e-4,Eye,0.12169799674410325,0.09570349851252753,0.1459237003291812,0.9999734466277217,median,qi,pos,NO,92
phecode_817,Motion sickness,0.0017996723520103317,Signs/Symptoms,0.12180510645659964,0.10846620330329879,0.13241470719050416,0.9999734466277217,median,qi,pos,NO,30
phecode_308-6,"Excessive crying of child, adolescent, or adult",0.0015929439957574657,Mental,0.12191272300308692,0.1055257257547682,0.13697554957182262,0.9999734466277217,median,qi,pos,NO,9
phecode_325-21,Ataxic gait*,6.668484741113497e-4,Neuro,0.12197578022433242,0.07079499447656935,0.16266599472901663,0.9999734466277217,median,qi,pos,NO,87
phecode_719-93,Contracture of muscle*,2.9263689733222646e-4,Musc/Skel,0.12222510867749448,0.0717006171116333,0.20990955516888987,0.9999734466277217,median,qi,pos,NO,71
phecode_054-31,Chronic hepatitis C,5.637236837649571e-4,ID,0.1222400756642526,0.07468105013105489,0.16780003563535825,0.9999734466277217,median,qi,pos,NO,44
phecode_355-2,Alteration of consciousness,0.008737862139059003,Neuro,0.12227347490953888,0.11222398670168456,0.13361686739283535,0.9999734466277217,median,qi,pos,NO,88
phecode_334-24,Clonic hemifacial spasm*,3.861818558227863e-4,Neuro,0.12253742149355656,0.07026686238662778,0.180214138318403,0.9999734466277217,median,qi,pos,NO,89
phecode_704-1,Polyarteritis nodosa and related conditions,2.329030267440356e-4,Musc/Skel,0.12260537712325514,0.058474455128169636,0.19468530292952566,0.9999734466277217,median,qi,pos,NO,72
phecode_308-3,Emotional lability,0.002500194548258943,Mental,0.1226357396318794,0.10438208660253921,0.14160320415991998,0.9999734466277217,median,qi,pos,NO,10
phecode_522-1,Inflammatory bowel disease,0.009490076999903348,GI,0.12294567718678934,0.11120152002747244,0.1354763904796872,0.9999734466277217,median,qi,pos,NO,97
phecode_177-13,Acute lymphadenitis,6.28509176233973e-4,Blood,0.12308850931399007,0.07401474010246516,0.15132205287322517,0.9999734466277217,median,qi,pos,NO,31
phecode_384,Anomalies of pupillary function,0.002062739158163265,Eye,0.12321469123435569,0.10004990452435401,0.14449360331231592,0.9999734466277217,median,qi,pos,NO,93
phecode_471-5,Nasal polyps,0.008207259974366145,Resp,0.12332387984325299,0.11144831547641079,0.13527410112061772,0.9999734466277217,median,qi,pos,NO,49
phecode_674-23,Acanthosis nigricans,3.8019559172168885e-4,Derm,0.12337747667001708,0.06430244988715869,0.1701999020118875,0.9999734466277217,median,qi,pos,NO,31
phecode_337,Polyneuropathies,0.01809933008453028,Neuro,0.12348891466713324,0.11677025770947208,0.1303785826143504,0.9999734466277217,median,qi,pos,NO,90
phecode_688-3,Pyogenic granuloma of skin and subcutaneous tissue,0.002627779785664223,Derm,0.12368071157750621,0.1039148705609152,0.14705790543107214,0.9999734466277217,median,qi,pos,NO,32
phecode_002-1,Staphylococcus aureus,0.009811485173844567,ID,0.12372549506824693,0.11633363294351576,0.13104135752728052,0.9999734466277217,median,qi,pos,NO,45
phecode_613-1,Inflammatory disease of breast,0.008302572675560144,Genitourinary,0.12384396289122801,0.10841050467581345,0.13802964933954032,0.9999734466277217,median,qi,pos,NO,102
phecode_386-8,Sudden or transient visual loss,4.2001835340861816e-4,Eye,0.12419447605887862,0.07776677321515364,0.17778301370222693,0.9999734466277217,median,qi,pos,NO,94
phecode_470,Acute bronchiolitis,4.5011133284737244e-4,Resp,0.12446495524962387,0.05940934501460707,0.19662964457432922,0.9999734466277217,median,qi,pos,NO,50
phecode_401-2,Hypertensive heart disease,0.002078753703526713,Cardio,0.12456468454717573,0.11157629165996202,0.14085713524889842,0.9999734466277217,median,qi,pos,NO,137
phecode_380-11,Optic neuritis,5.222390100580841e-4,Eye,0.12460169242989344,0.08034868542545279,0.1774006437077869,0.9999734466277217,median,qi,pos,NO,95
phecode_468-26,Pneumonia due to Staphylococcus,2.7666701830580265e-4,Resp,0.12490157150069459,0.06181085158560353,0.19461435545802483,0.9999734466277217,median,qi,pos,NO,51
phecode_346-6,Cerebral edema,0.0010847303798148594,Neuro,0.12499787182542854,0.08791474185049358,0.15026123290202298,0.9999734466277217,median,qi,pos,NO,91
phecode_374,Disorders of the retina,0.0786461467680749,Eye,0.12514140121631828,0.12165513061465222,0.12845268643856325,0.9999734466277217,median,qi,pos,NO,96
phecode_102,Malignant neoplasm of the thoracic and respiratory organs,0.013572550363927708,Neoplasms,0.12528928600945927,0.12026394711236763,0.13243577531144035,0.9999734466277217,median,qi,pos,NO,149
phecode_334-11,Trigeminal neuralgia,0.00554821875605619,Neuro,0.12529842363370663,0.11162852278966454,0.13643546145308352,0.9999734466277217,median,qi,pos,NO,92
phecode_293-1,Anorexia nervosa,2.1725048582390752e-4,Mental,0.12532373955533277,0.06665986448788819,0.16831766515088173,0.9999734466277217,median,qi,pos,NO,11
phecode_330-3,Convulsions,0.00937355323204204,Neuro,0.12539692278016823,0.11433083171154015,0.13631062064252386,0.9999734466277217,median,qi,pos,NO,93
phecode_280,Substance related disorders,0.04229742399761417,Mental,0.12554198821764168,0.12015805763525293,0.13033412511014084,0.9999734466277217,median,qi,pos,NO,12
phecode_363-61,Dacryocystitis,6.871319114018088e-4,Eye,0.12558017720747094,0.0843051496000314,0.1566446564959141,0.9999734466277217,median,qi,pos,NO,97
phecode_360-5,Noninfectious dermatoses of eyelid,0.0022056257416067566,Eye,0.12558210354401295,0.11522190393818864,0.1384318717499789,0.9999734466277217,median,qi,pos,NO,98
phecode_290-1,Posttraumatic stress disorder,0.0019161519043878084,Mental,0.1257148327627155,0.10900893071445257,0.147209930582643,0.9999734466277217,median,qi,pos,NO,13
phecode_498-2,Cyanosis,5.574402344434358e-4,Resp,0.1258786846997188,0.0836575262600207,0.17812948783951163,0.9999734466277217,median,qi,pos,NO,52
phecode_177-2,Enlargement of lymph nodes [Lymphadenopathy],0.024225761584979463,Blood,0.12590038842350776,0.11444449518271614,0.1340636578335444,0.9999734466277217,median,qi,pos,NO,32
phecode_348,Other diseases of spinal cord,0.00960058600199737,Neuro,0.12598499937262758,0.11379413787585976,0.13751771778064467,0.9999734466277217,median,qi,pos,NO,94
phecode_594-31,Urge incontinence,0.014814933517084447,Genitourinary,0.12651614042007037,0.12091670396542474,0.13125265673253472,0.9999734466277217,median,qi,pos,NO,103
phecode_820,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,0.002233252106022596,Signs/Symptoms,0.12660474678272693,0.11036903465652038,0.14464850717283015,0.9999734466277217,median,qi,pos,NO,31
phecode_370-4,Adhesions of iris,5.354501862132525e-4,Eye,0.1268882499025782,0.06789359091816317,0.17777092907986855,0.9999734466277217,median,qi,pos,NO,99
phecode_468-24,Pneumonia due to Hemophilus influenzae,4.478333820974127e-4,Resp,0.12695452366436755,0.0710626367145353,0.16993818774420066,0.9999734466277217,median,qi,pos,NO,53
phecode_728,Chondropathies,0.015147496775943783,Musc/Skel,0.12698248297126669,0.11609045706480248,0.13369694552463585,0.9999734466277217,median,qi,pos,NO,73
phecode_719-3,Separation of muscle (nontraumatic),0.0025651647441208335,Musc/Skel,0.1271567583327286,0.1165569379472706,0.13723542308500114,0.9999734466277217,median,qi,pos,NO,74
phecode_161-1,Intrinsic (hereditary) hemolytic anemias,3.8428455375205087e-4,Blood,0.12746441655863094,0.06770566988321672,0.1713941311994639,0.9999734466277217,median,qi,pos,NO,33
phecode_674-2,Hypepigmentation,0.007833654161042198,Derm,0.1275129870498054,0.11729545936407727,0.1365880691627141,0.9999734466277217,median,qi,pos,NO,33
phecode_502-6,Loss of teeth and edentulism,3.5447857794346666e-4,GI,0.12764596824040453,0.071411079812884,0.17205304065081323,0.9999734466277217,median,qi,pos,NO,98
phecode_580,Glomerular diseases,0.006665800545656237,Genitourinary,0.12765028973631698,0.1183084392313448,0.13603005496840934,0.9999734466277217,median,qi,pos,NO,104
phecode_721-12,Radial styloid tenosynovitis [de Quervain],0.006253483869807661,Musc/Skel,0.12784945358965305,0.11942467076885087,0.13514075694307548,0.9999734466277217,median,qi,pos,NO,75
phecode_702-1,Pyogenic arthritis [Septic arthritis],0.0016698116779216225,Musc/Skel,0.12788948830347602,0.10099091019554578,0.15306990014970703,0.9999734466277217,median,qi,pos,NO,76
phecode_334-1,Trigeminal nerve disorders [CN5],0.006651960156300045,Neuro,0.12792603651209872,0.1187281234118909,0.13885980709116286,0.9999734466277217,median,qi,pos,NO,95
phecode_436-2,Atherosclerosis of the extremities,7.329830417999514e-4,Cardio,0.12796144646038188,0.10218873886502326,0.15432039958230712,0.9999734466277217,median,qi,pos,NO,138
phecode_381-81,Esophoria,2.089968152866242e-4,Eye,0.12818094194982288,0.06375093433623609,0.2016686888578078,0.9999734466277217,median,qi,pos,NO,100
phecode_239-21,Pure hyperglyceridemia,0.0018004202308282132,Metab,0.12845823569198622,0.10249414614496781,0.15848494530443263,0.9999734466277217,median,qi,pos,NO,26
phecode_467-1,Acute laryngitis and tracheitis,0.015106775748214897,Resp,0.12857475461849838,0.12364288249174056,0.13373591786499184,0.9999734466277217,median,qi,pos,NO,54
phecode_336-1,Carpal tunnel syndrome,0.03534592102956493,Neuro,0.1286040134762343,0.12220499967805239,0.13405085591472346,0.9999734466277217,median,qi,pos,NO,96
phecode_673-1,Actinic keratosis,0.17156644619458858,Derm,0.12867197928771862,0.12655514743022725,0.1304990324684149,0.9999734466277217,median,qi,pos,NO,34
phecode_241,Disorders of carbohydrate metabolism,9.82357418691492e-4,Metab,0.12869392330134677,0.10093364885373823,0.14958490172981292,0.9999734466277217,median,qi,pos,NO,27
phecode_443-1,Stricture of artery [Arterial stenosis],0.00303172152781236,Cardio,0.12883322034163502,0.11305128166710798,0.14416977238227496,0.9999734466277217,median,qi,pos,NO,139
phecode_529,Symptoms involving digestive system,0.22900159780015064,GI,0.1288603183051169,0.1270953082010792,0.13124456317928512,0.9999734466277217,median,qi,pos,NO,99
phecode_526-1,Bacterial enteritis,0.019477439494060892,GI,0.12891492495202111,0.12385171639586606,0.13568251988415378,0.9999734466277217,median,qi,pos,NO,100
phecode_712-3,Articular cartilage disorder,0.0015308990443841121,Musc/Skel,0.12911865576907255,0.10471160783757374,0.1628120656668712,0.9999734466277217,median,qi,pos,NO,77
phecode_138-1,"Nevus, non-neoplastic",0.007273898809762033,Neoplasms,0.1291195627666325,0.1175354186540387,0.1430302200880795,0.9999734466277217,median,qi,pos,NO,150
phecode_684-11,Alopecia Areata,0.00471948816931014,Derm,0.1292704390982276,0.12036009614385881,0.13787878039861243,0.9999734466277217,median,qi,pos,NO,35
phecode_619,Noninflammatory female genital disorders,0.1263747585318738,Genitourinary,0.12935952382491672,0.12513884086077637,0.132790745526059,0.9999734466277217,median,qi,pos,NO,105
phecode_406-11,Primary pulmonary hypertension,0.0011388750622200099,Cardio,0.1294334093018472,0.09987224539214973,0.15225198944346546,0.9999734466277217,median,qi,pos,NO,140
phecode_394,Disorders of vestibular function,0.03256647865442457,Hearing,0.12959058295457987,0.12442961805760268,0.13651933736557484,0.9999734466277217,median,qi,pos,NO,10
phecode_366,Noninflammatory disorders of conjunctiva,0.007381975626044075,Eye,0.12966262180268384,0.12206822247359438,0.1413316753899054,0.9999734466277217,median,qi,pos,NO,101
phecode_811,"Hypothermia and chills, not associated with low environmental temperature",7.463444051038015e-4,Signs/Symptoms,0.12972041244051097,0.08988976129335052,0.17726360941173563,0.9999734466277217,median,qi,pos,NO,32
phecode_363-2,Dry eye syndrome [Tear film insufficiency],0.04361373870225793,Eye,0.1297527643577288,0.12707936688847188,0.13247021574291584,0.9999734466277217,median,qi,pos,NO,102
phecode_463-3,Vasomotor rhinitis*,0.0010765273106390458,Resp,0.1297790335784778,0.10679962342782683,0.16101367640839143,0.9999734466277217,median,qi,pos,NO,55
phecode_673,Skin changes due to chronic exposure to nonionizing radiation,0.17416204198332952,Derm,0.1299309737455881,0.1279403664469112,0.13156792957430472,0.9999734466277217,median,qi,pos,NO,36
phecode_346-3,Anoxic brain damage,8.45880561664693e-4,Neuro,0.13029466680105628,0.10585280068243186,0.1532605610466247,0.9999734466277217,median,qi,pos,NO,97
phecode_714-2,Lordosis,2.8869164944471653e-4,Musc/Skel,0.13075065992390522,0.06870331241635723,0.17615609920570094,0.9999734466277217,median,qi,pos,NO,78
phecode_398-1,Abnormal auditory function study,0.0039251508829595,Hearing,0.1307678108200791,0.11820634815329037,0.14457679349341215,0.9999734466277217,median,qi,pos,NO,11
phecode_618-12,Rectocele,0.02466880703568811,Genitourinary,0.13090348368655602,0.12162278205045539,0.14064011541506352,0.9999734466277217,median,qi,pos,NO,106
phecode_288,Anxiety disorders,0.08450963599330828,Mental,0.1309568880860908,0.12829424931258035,0.13372715272709768,0.9999734466277217,median,qi,pos,NO,14
phecode_168-1,Hypo-coagulability,0.006999340250704732,Blood,0.13101943587860687,0.12439115382064378,0.14033164381881288,0.9999734466277217,median,qi,pos,NO,34
phecode_349-2,Abnormal results of function studies of peripheral nervous system,0.0033772461779068654,Neuro,0.13104090830302179,0.11733745815878086,0.1453378354910995,0.9999734466277217,median,qi,pos,NO,98
phecode_336-51,Lesion of sciatic nerve,0.0012720366919879605,Neuro,0.13115332780371391,0.11259374361586677,0.1533309757502414,0.9999734466277217,median,qi,pos,NO,99
phecode_171,Increased white blood cell count,0.0027876593233046726,Blood,0.13140951634330994,0.114567800571371,0.1481963841913231,0.9999734466277217,median,qi,pos,NO,35
phecode_479-1,Acute respiratory distress syndrome [ARDS]*,7.185681186652548e-4,Resp,0.13145895911291933,0.10276494560092678,0.1743136774885371,0.9999734466277217,median,qi,pos,NO,56
phecode_467,Laryngitis and tracheitis,0.015708960392661984,Resp,0.13147802650392076,0.1264754235059972,0.1377856676847863,0.9999734466277217,median,qi,pos,NO,57
phecode_708-15,"Primary osteoarthritis of the wrist, forearm",0.002549968424219122,Musc/Skel,0.13167680559919037,0.11294363209688342,0.14574884029205112,0.9999734466277217,median,qi,pos,NO,79
phecode_394-1,Meniere disease,0.0033335465097688102,Hearing,0.13168104918595286,0.11388266472545693,0.1535496310297074,0.9999734466277217,median,qi,pos,NO,12
phecode_280-81,Other psychoactive substance abuse,4.6798206135145254e-4,Mental,0.13179546640947304,0.0852974630642003,0.17545114676168694,0.9999734466277217,median,qi,pos,NO,15
phecode_256-6,Fluid overload,0.0061170175707497875,Metab,0.13195737756283982,0.11821819267319005,0.14162424959926778,0.9999734466277217,median,qi,pos,NO,28
phecode_360-4,Blepharitis,0.03607455693623956,Eye,0.13201737232146715,0.1278409139659699,0.13636955933381423,0.9999734466277217,median,qi,pos,NO,103
phecode_523-4,Diverticulitis,0.01588753984398776,GI,0.1320296126936194,0.12571026191434137,0.13867247574828528,0.9999734466277217,median,qi,pos,NO,101
phecode_374-12,Traction detachment of retina,3.2045221579769714e-4,Eye,0.1321163579117675,0.07894209999221888,0.19847536986303063,0.9999734466277217,median,qi,pos,NO,104
phecode_394-4,Abnormal vestibular function study,0.001959240619861478,Hearing,0.1321272274184545,0.10959845692612703,0.14881050507653137,0.9999734466277217,median,qi,pos,NO,13
phecode_438-3,Aneurysm of carotid artery,4.6976953425137446e-4,Cardio,0.13240331616835704,0.07840764353425064,0.1794721411152127,0.9999734466277217,median,qi,pos,NO,141
phecode_487-3,Hemoptysis,0.012009830967547775,Resp,0.13243286780098262,0.1203787469308449,0.14424633890424637,0.9999734466277217,median,qi,pos,NO,58
phecode_176,Other diseases of blood and blood-forming organs,0.0052071360751586625,Blood,0.13264142954200459,0.11800497544536707,0.14740437398676484,0.9999734466277217,median,qi,pos,NO,36
phecode_121-11,Acute lymphoid leukemia,2.0700060109789934e-4,Neoplasms,0.1328545196644189,0.027415793730481475,0.2108618383095852,0.9999734466277217,median,qi,pos,NO,151
phecode_114,Neuroendocrine tumors,0.0019952289734327896,Neoplasms,0.1328826034659511,0.11514459199156878,0.15991774759415825,0.9999734466277217,median,qi,pos,NO,152
phecode_247-71,Hemochromatosis,0.0014796110395313038,Metab,0.13298510038882272,0.11128577494686259,0.15915263756515452,0.9999734466277217,median,qi,pos,NO,29
phecode_353-1,Hallucinations,0.004310542303670136,Neuro,0.13306576694150662,0.11330912630264751,0.1473479647550737,0.9999734466277217,median,qi,pos,NO,100
phecode_230-4,Cachexia,6.229525162903078e-4,Metab,0.13307731109606363,0.09347099486953134,0.16778828081259609,0.9999734466277217,median,qi,pos,NO,30
phecode_411-1,Hemopericardium NEC,4.0998696400672697e-4,Cardio,0.13309923299536724,0.08741942812660985,0.16338141371300455,0.9999734466277217,median,qi,pos,NO,142
phecode_680,Epidermal thickening,0.03282483540194191,Derm,0.13325539285939686,0.12909461373040343,0.136861099875269,0.9999734466277217,median,qi,pos,NO,37
phecode_624-2,Atrophy of female genital tract,0.0055216634606576895,Genitourinary,0.13331815166261046,0.11730686511360941,0.1498067816800082,0.9999734466277217,median,qi,pos,NO,107
phecode_308-7,Restlessness and agitation*,0.004033182545869227,Mental,0.13341919920439504,0.12069498301499808,0.15464666798244725,0.9999734466277217,median,qi,pos,NO,16
phecode_174,Diseases of spleen,0.00450321202556868,Blood,0.13347459071089124,0.11400869184707525,0.14546458151945946,0.9999734466277217,median,qi,pos,NO,37
phecode_508,Diseases of lips,0.010275535697126933,GI,0.1334889017728837,0.12316787480492124,0.14201392857487513,0.9999734466277217,median,qi,pos,NO,102
phecode_369-42,Recurrent erosion of cornea,4.919299587336488e-4,Eye,0.13349412277888,0.09673402020170858,0.17526994095094167,0.9999734466277217,median,qi,pos,NO,105
phecode_325-23,Unsteadiness on feet*,0.006012687248557633,Neuro,0.13359533642153015,0.12487028301494371,0.14271738315723176,0.9999734466277217,median,qi,pos,NO,101
phecode_721-11,Trigger finger,0.024647065451852804,Musc/Skel,0.13371059679883207,0.12873016665184597,0.13872528275648693,0.9999734466277217,median,qi,pos,NO,80
phecode_280-14,Alcoholic pancreatitis,4.280020862613321e-4,Mental,0.13373930485872082,0.09923182578029342,0.17122272868557686,0.9999734466277217,median,qi,pos,NO,17
phecode_394-22,Vestibular neuronitis,0.004732903359742574,Hearing,0.1338413950387547,0.11809953739305941,0.15395400359058145,0.9999734466277217,median,qi,pos,NO,14
phecode_973,Adverse effect of other drug,0.003463239672515738,Rx,0.13386293064899257,0.12009273798535637,0.1480292170895397,0.9999734466277217,median,qi,pos,NO,8
phecode_102-1,Malignant neoplasm of the of bronchus and lung,0.011616002676938889,Neoplasms,0.13386488576415756,0.12465304674614315,0.14213784520550418,0.9999734466277217,median,qi,pos,NO,153
phecode_715-1,Spondylosis,0.05624743483156709,Musc/Skel,0.13386830635081576,0.13015034176966234,0.13690484477570372,0.9999734466277217,median,qi,pos,NO,81
phecode_613-8,Other specified disorders of breast,0.002591642228739003,Genitourinary,0.1338786678620234,0.10294671698435157,0.1642268297076554,0.9999734466277217,median,qi,pos,NO,108
phecode_475,Asthma,0.050774782144058686,Resp,0.13432749462780275,0.12799100538124292,0.1379833798762647,0.9999734466277217,median,qi,pos,NO,59
phecode_974,Adverse effect of vaccine,9.748376267388592e-4,Rx,0.13432946336274715,0.11098007109973922,0.16132735588201666,0.9999734466277217,median,qi,pos,NO,9
phecode_403-1,Coronary artery spasm [Coronary vasospasm],6.211786067680595e-4,Cardio,0.13434298928339783,0.08364683642306803,0.17707611311133672,0.9999734466277217,median,qi,pos,NO,143
phecode_101-61,Malignant neoplasm of the liver,9.951595439780907e-4,Neoplasms,0.1344858676321683,0.10975304773994006,0.15424182085102295,0.9999734466277217,median,qi,pos,NO,154
phecode_708-7,Generalized osteoarthritis,0.02848065631786375,Musc/Skel,0.13450844183839483,0.12972811709159798,0.13859512039829047,0.9999734466277217,median,qi,pos,NO,82
phecode_340,Myopathies,9.277268899449137e-4,Neuro,0.13456443399881934,0.10224343219030334,0.16231827592668574,0.9999734466277217,median,qi,pos,NO,102
phecode_293,Eating disorders,0.0010362590847376408,Mental,0.13463160504529426,0.10223009250683766,0.17019926327016635,0.9999734466277217,median,qi,pos,NO,18
phecode_168,"Coagulation defects, purpura and other hemorrhagic conditions",0.013053155013734887,Blood,0.13506486237460313,0.12594338630510038,0.14131215406290218,0.9999734466277217,median,qi,pos,NO,38
phecode_348-2,Myelopathies,0.007461120007677037,Neuro,0.13507363412068213,0.12310955430686835,0.14520655652400277,0.9999734466277217,median,qi,pos,NO,103
phecode_711,Disorder of patella,0.027925361049301763,Musc/Skel,0.1353379265672882,0.1284035242332149,0.14014663338550032,0.9999734466277217,median,qi,pos,NO,83
phecode_402,Elevated blood pressure reading without diagnosis of hypertension,0.06260716957857053,Cardio,0.135464623050978,0.13128842572910232,0.13906547880198245,0.9999734466277217,median,qi,pos,NO,144
phecode_669,Neutrophilic and Eosinophilic dermatoses,2.7669951229222653e-4,Derm,0.13551747736568154,0.06807613823959359,0.19369056191844727,0.9999734466277217,median,qi,pos,NO,38
phecode_384-4,Tonic pupil,2.0309096484137003e-4,Eye,0.13564008757280965,0.08293763146290506,0.1795576992031562,0.9999734466277217,median,qi,pos,NO,106
phecode_394-2,Vertigo,0.02714634131605076,Hearing,0.13580677301130806,0.13085095362116944,0.13996038264685484,0.9999734466277217,median,qi,pos,NO,15
phecode_511,Gastro-esophageal reflux disease,0.12978586581950174,GI,0.1358340040665295,0.1316399353645331,0.137765216548926,0.9999734466277217,median,qi,pos,NO,103
phecode_546-3,Hepatomegaly,0.0017765597676929021,GI,0.13602404440977534,0.1096686869308554,0.15650133834662217,0.9999734466277217,median,qi,pos,NO,104
phecode_160,Nutritional anemias,0.05343110172915653,Blood,0.13612344602539928,0.13066528740706942,0.14052374415682584,0.9999734466277217,median,qi,pos,NO,39
phecode_686-2,Non-pressure chronic ulcer,0.013848160313008829,Derm,0.13628559495046616,0.13044667029646576,0.14315721448833224,0.9999734466277217,median,qi,pos,NO,39
phecode_664,Papulosquamous disorders,0.011692911877780847,Derm,0.13632179670415845,0.12999508350384056,0.14251885704017161,0.9999734466277217,median,qi,pos,NO,40
phecode_395-1,Labyrinthitis,0.02731918519439592,Hearing,0.13667690783378394,0.13261225642947816,0.14148563065179204,0.9999734466277217,median,qi,pos,NO,16
phecode_395,Other diseases of inner ear,0.029088162941193325,Hearing,0.13679945918096614,0.12938248038748046,0.14011879310765338,0.9999734466277217,median,qi,pos,NO,17
phecode_840-1,Food allergy,0.006015716809631542,Signs/Symptoms,0.13680867050004553,0.1274772716125756,0.14598868603279183,0.9999734466277217,median,qi,pos,NO,33
phecode_721-2,Ganglion cyst,0.02923278503549593,Musc/Skel,0.1369406062102424,0.13138401644052952,0.14071984881795394,0.9999734466277217,median,qi,pos,NO,84
phecode_522-12,Ulcerative colitis,0.004524088010063337,GI,0.13710391279151324,0.11988917323808335,0.15142729058129725,0.9999734466277217,median,qi,pos,NO,105
phecode_674-22,Freckles*,6.671419638269653e-4,Derm,0.1373967034119688,0.10667012324656965,0.16929003104220827,0.9999734466277217,median,qi,pos,NO,41
